0.000 0.000 0.169 0.723 0.508 0.143 0.229 0.143 0.486 0.471 0.000 0.000 0.014 0.729 0.871 0.114 0.129 0.000 0.629 0.814 0.615 0.846 0.308 0.569 0.508 0.941 j
0.000 0.000 0.108 0.641 0.431 0.043 0.262 0.229 0.500 0.429 0.000 0.000 0.000 0.641 0.754 0.071 0.131 0.000 0.702 0.629 0.600 0.628 0.215 0.577 0.246 0.969 j
0.732 0.536 0.250 0.804 0.161 0.266 0.609 0.000 0.703 0.250 0.312 0.625 0.000 0.641 0.250 0.266 0.547 0.062 0.875 0.297 0.143 0.768 0.500 0.714 0.571 0.486 u
0.267 0.250 0.367 0.800 0.767 0.000 0.000 0.233 0.925 0.700 0.000 0.000 0.364 1.000 0.667 0.000 0.000 0.267 0.950 0.667 0.100 0.125 0.367 0.850 0.600 0.839 l
0.592 0.490 0.347 0.816 0.061 0.375 0.625 0.000 0.786 0.107 0.393 0.589 0.000 0.821 0.143 0.339 0.714 0.000 0.875 0.179 0.041 0.816 0.490 0.755 0.531 0.486 u
0.000 0.071 0.457 0.814 0.114 0.000 0.257 0.171 0.743 0.143 0.586 0.229 0.071 0.843 0.114 0.843 0.100 0.000 0.714 0.114 0.300 0.471 0.329 0.786 0.357 0.746 d
0.000 0.100 0.488 0.863 0.214 0.029 0.287 0.188 0.700 0.271 0.571 0.338 0.125 0.812 0.200 0.914 0.175 0.000 0.663 0.171 0.343 0.525 0.338 0.837 0.471 0.781 d
0.420 0.409 0.341 0.364 0.420 0.807 0.250 0.045 0.148 0.557 0.352 0.648 0.807 0.818 0.466 0.750 0.023 0.000 0.159 0.807 0.602 0.239 0.193 0.284 0.341 0.761 S
0.429 0.262 0.371 0.667 0.514 0.750 0.312 0.075 0.333 0.600 0.325 0.688 0.825 0.729 0.500 0.525 0.000 0.000 0.292 0.825 0.800 0.333 0.200 0.357 0.257 0.523 s
0.371 0.381 0.286 0.381 0.457 0.775 0.375 0.150 0.167 0.550 0.200 0.619 0.886 0.905 0.543 0.600 0.062 0.025 0.167 0.725 0.657 0.452 0.286 0.286 0.343 0.532 s
0.457 0.486 0.429 0.429 0.543 0.900 0.250 0.062 0.250 0.675 0.500 0.725 0.771 0.800 0.450 0.675 0.050 0.042 0.175 0.800 0.771 0.400 0.333 0.343 0.371 0.531 s
0.000 0.015 0.277 0.431 0.385 0.143 0.700 0.386 0.000 0.000 0.673 0.754 0.000 0.000 0.000 0.125 0.686 0.357 0.014 0.000 0.000 0.031 0.338 0.431 0.481 0.969 (
0.000 0.062 0.346 0.508 0.365 0.500 0.862 0.385 0.015 0.000 0.964 0.600 0.000 0.000 0.000 0.596 0.831 0.096 0.000 0.000 0.000 0.277 0.519 0.415 0.308 0.954 (
0.457 0.562 0.438 0.663 0.614 0.766 0.261 0.170 0.761 0.000 0.686 0.475 0.287 0.125 0.000 0.792 0.727 0.625 0.750 0.273 0.600 0.350 0.338 0.525 0.300 0.676 g
0.038 0.333 0.267 0.267 0.637 0.523 0.273 0.000 0.020 0.545 0.875 0.212 0.000 0.000 0.102 0.545 0.313 0.000 0.000 0.386 0.038 0.367 0.256 0.322 0.262 0.742 C
0.013 0.300 0.338 0.378 0.550 0.550 0.267 0.000 0.000 0.550 0.887 0.122 0.000 0.000 0.112 0.637 0.256 0.000 0.000 0.425 0.075 0.433 0.312 0.400 0.287 0.758 C
0.000 0.067 0.200 0.667 0.667 0.111 0.667 0.778 0.333 0.000 0.833 0.722 0.056 0.000 0.000 1.000 0.889 0.667 0.444 0.056 0.733 0.933 0.933 0.467 0.067 0.348 `
0.095 0.452 0.238 0.405 0.286 0.688 0.375 0.083 0.750 0.438 0.854 0.271 0.021 0.167 0.021 0.625 0.562 0.021 0.021 0.208 0.048 0.548 0.500 0.429 0.214 0.607 c
0.062 0.554 0.479 0.679 0.146 0.625 0.536 0.125 0.946 0.479 0.907 0.413 0.019 0.286 0.167 0.562 0.625 0.000 0.161 0.625 0.021 0.429 0.667 0.518 0.146 0.712 c
0.778 0.290 0.020 0.510 0.367 0.758 0.109 0.000 0.364 0.071 0.733 0.220 0.000 0.400 0.111 0.677 0.245 0.000 0.418 0.081 0.311 0.550 0.360 0.320 0.000 0.716 U
0.778 0.292 0.153 0.417 0.431 0.750 0.153 0.000 0.250 0.861 0.694 0.139 0.097 0.292 0.139 0.792 0.153 0.000 0.000 0.000 0.736 0.222 0.139 0.000 0.000 0.643 P
0.243 0.371 0.343 0.486 0.071 0.766 0.013 0.013 0.831 0.039 0.701 0.117 0.091 0.909 0.052 0.078 0.247 0.234 0.714 0.065 0.000 0.000 0.286 0.729 0.286 0.710 q
0.000 0.200 0.514 0.850 0.229 0.078 0.307 0.208 0.761 0.195 0.753 0.216 0.169 0.852 0.182 0.857 0.011 0.000 0.739 0.143 0.486 0.400 0.343 0.788 0.443 0.766 d
0.000 0.114 0.486 0.871 0.114 0.000 0.329 0.214 0.829 0.129 0.657 0.186 0.129 0.957 0.143 0.800 0.100 0.000 0.843 0.129 0.300 0.571 0.300 0.771 0.386 0.781 d
0.000 0.000 0.000 0.000 0.124 0.107 0.076 0.050 0.144 0.124 0.620 0.386 0.587 0.402 0.355 0.455 0.136 0.529 0.167 0.455 0.479 0.364 0.545 0.250 0.603 0.773 m
0.000 0.429 0.381 0.531 0.214 0.417 0.554 0.000 0.321 0.812 0.810 0.653 0.000 0.347 0.571 0.646 0.571 0.000 0.018 0.312 0.119 0.653 0.381 0.388 0.429 0.446 e
0.564 0.561 0.258 0.545 0.655 0.436 0.636 0.606 0.667 0.673 0.855 0.530 0.182 0.348 0.745 0.200 0.030 0.167 0.106 0.000 0.000 0.000 0.000 0.091 0.018 0.761 s
0.095 0.452 0.381 0.476 0.190 0.667 0.333 0.000 0.333 0.762 0.896 0.271 0.000 0.292 0.521 0.857 0.310 0.000 0.000 0.262 0.262 0.619 0.167 0.214 0.262 0.500 c
0.000 0.030 0.455 0.697 0.273 0.030 0.576 0.558 0.258 0.061 0.697 0.591 0.091 0.545 0.818 0.879 0.606 0.234 0.303 0.561 0.258 0.545 0.403 0.424 0.318 0.761 é
0.000 0.017 0.514 0.700 0.167 0.045 0.318 0.312 0.182 0.015 0.717 0.267 0.057 0.550 0.600 0.909 0.348 0.208 0.258 0.379 0.267 0.583 0.229 0.150 0.150 0.857 é
0.000 0.000 0.357 0.800 0.333 0.000 0.300 0.514 0.250 0.067 0.683 0.617 0.000 0.467 0.783 0.833 0.667 0.200 0.233 0.417 0.133 0.583 0.400 0.367 0.350 0.746 é
0.000 0.029 0.500 0.729 0.083 0.017 0.386 0.414 0.129 0.000 0.717 0.371 0.000 0.543 0.500 0.900 0.329 0.000 0.400 0.833 0.200 0.457 0.414 0.514 0.200 0.781 ó
0.000 0.026 0.506 0.766 0.136 0.015 0.377 0.455 0.195 0.015 0.712 0.481 0.013 0.532 0.545 0.909 0.299 0.000 0.455 0.879 0.288 0.506 0.351 0.481 0.167 0.729 ó
0.087 0.400 0.188 0.256 0.550 0.637 0.222 0.000 0.011 0.500 0.807 0.040 0.045 0.162 0.398 0.850 0.233 0.000 0.022 0.675 0.188 0.522 0.150 0.233 0.550 0.662 G
0.111 0.280 0.278 0.360 0.078 0.616 0.027 0.000 0.091 0.525 0.778 0.000 0.000 0.000 0.788 0.677 0.100 0.000 0.082 0.596 0.089 0.320 0.100 0.190 0.067 0.710 O
0.095 0.388 0.388 0.449 0.143 0.729 0.286 0.000 0.232 0.667 1.000 0.286 0.000 0.286 0.979 0.729 0.464 0.000 0.393 0.771 0.167 0.673 0.571 0.551 0.119 0.607 o
0.167 0.500 0.163 0.357 0.262 0.690 0.238 0.000 0.143 0.738 0.896 0.146 0.000 0.104 0.875 0.690 0.238 0.000 0.190 0.738 0.143 0.405 0.184 0.405 0.214 0.485 o
0.069 0.500 0.611 0.528 0.139 0.278 0.153 0.236 0.208 0.000 0.292 0.736 0.097 0.611 0.181 0.222 0.569 0.000 0.611 0.222 0.333 0.653 0.194 0.653 0.403 0.643 ñ
0.000 0.000 0.550 0.018 0.000 0.000 0.107 0.803 0.215 0.000 0.000 0.380 0.439 0.554 0.000 0.025 0.438 0.318 0.744 0.033 0.573 0.709 0.308 0.709 0.536 0.721 A
0.000 0.110 0.660 0.530 0.000 0.000 0.118 0.600 0.009 0.000 0.000 0.345 0.709 0.409 0.000 0.018 0.491 0.336 0.818 0.027 0.510 0.330 0.160 0.670 0.540 0.721 Á
0.000 0.000 0.517 0.000 0.000 0.000 0.118 0.850 0.109 0.000 0.000 0.364 0.433 0.418 0.000 0.000 0.491 0.350 0.700 0.000 0.418 0.536 0.217 0.718 0.382 0.769 A
0.717 0.374 0.758 0.313 0.778 0.485 0.000 0.778 0.000 0.465 0.010 0.000 0.576 0.051 0.061 0.000 0.000 0.758 0.010 0.000 0.000 0.374 0.707 0.354 0.040 0.761 T
0.000 0.480 0.933 0.380 0.000 0.255 0.309 0.333 0.109 0.000 0.080 0.240 0.933 0.420 0.000 0.000 0.127 0.924 0.400 0.000 0.280 0.580 0.917 0.520 0.220 0.696 i
0.314 0.557 0.857 0.443 0.429 0.000 0.312 0.987 0.130 0.000 0.000 0.371 0.986 0.129 0.000 0.000 0.325 0.987 0.143 0.000 0.329 0.471 0.900 0.500 0.371 0.676 I
0.300 0.386 0.829 0.457 0.383 0.000 0.143 1.000 0.195 0.000 0.000 0.143 1.000 0.186 0.000 0.000 0.143 1.000 0.208 0.000 0.317 0.357 0.914 0.600 0.267 0.658 I
0.417 0.500 0.900 0.471 0.000 0.117 0.271 0.950 0.500 0.000 0.000 0.156 1.000 0.455 0.000 0.000 0.114 0.967 0.429 0.000 0.483 0.514 0.883 0.729 0.500 0.839 1
0.475 0.525 0.950 0.625 0.000 0.000 0.000 1.000 0.625 0.000 0.000 0.000 1.000 0.525 0.000 0.000 0.000 1.000 0.500 0.000 0.175 0.250 0.850 0.600 0.400 0.781 l
0.450 0.475 0.975 0.625 0.000 0.000 0.091 0.977 0.682 0.000 0.000 0.045 1.000 0.636 0.000 0.000 0.205 1.000 0.591 0.000 0.175 0.500 0.900 0.650 0.250 0.710 l
0.325 0.480 0.840 0.640 0.000 0.000 0.180 0.980 0.720 0.025 0.000 0.200 1.000 0.620 0.000 0.000 0.180 0.980 0.580 0.000 0.225 0.460 0.900 0.720 0.425 0.725 l
0.000 0.217 0.717 0.000 0.000 0.380 0.850 0.783 0.367 0.280 0.000 0.617 0.533 0.000 0.000 0.000 0.650 0.567 0.000 0.360 0.000 0.350 0.600 0.267 0.460 0.730 t
0.000 0.204 0.648 0.000 0.000 0.422 0.926 0.778 0.481 0.244 0.000 0.667 0.611 0.000 0.000 0.000 0.667 0.537 0.000 0.356 0.000 0.389 0.741 0.370 0.444 0.643 t
0.024 0.429 0.524 0.469 0.190 0.548 0.592 0.095 0.857 0.500 0.857 0.469 0.000 0.204 0.024 0.571 0.633 0.000 0.000 0.500 0.048 0.388 0.619 0.469 0.214 0.507 c
0.000 0.429 0.548 0.531 0.143 0.405 0.612 0.071 0.735 0.500 0.881 0.571 0.048 0.388 0.119 0.667 0.633 0.000 0.000 0.500 0.048 0.551 0.619 0.551 0.357 0.515 c
0.000 0.050 0.757 0.112 0.000 0.000 0.338 0.657 0.538 0.000 0.014 0.325 0.114 0.750 0.129 0.314 0.375 0.286 0.525 0.371 0.529 0.075 0.000 0.188 0.743 0.630 A
0.524 0.556 0.587 0.603 0.048 0.629 0.529 0.414 0.971 0.143 0.614 0.457 0.257 0.886 0.229 0.671 0.429 0.343 0.600 0.571 0.000 0.000 0.000 0.127 0.016 0.667 a
0.000 0.325 0.771 0.162 0.000 0.200 0.675 0.343 0.100 0.000 0.844 0.295 0.325 0.614 0.000 0.429 0.237 0.300 0.550 0.057 0.700 0.237 0.086 0.463 0.314 0.691 á
0.000 0.160 0.780 0.000 0.000 0.360 0.920 0.880 0.320 0.240 0.000 0.580 0.740 0.000 0.020 0.000 0.500 0.740 0.000 0.300 0.000 0.340 0.780 0.340 0.420 0.667 t
0.000 0.300 0.780 0.000 0.000 0.380 0.860 0.940 0.500 0.320 0.036 0.655 0.727 0.073 0.036 0.000 0.620 0.620 0.000 0.400 0.000 0.460 0.780 0.480 0.500 0.681 t
0.025 0.450 0.775 0.450 0.000 0.400 0.325 0.200 0.025 0.000 0.136 0.432 1.000 0.136 0.000 0.000 0.325 1.000 0.225 0.000 0.150 0.300 0.950 0.400 0.200 0.712 í
0.000 0.129 0.583 0.557 0.733 0.273 0.610 0.773 0.416 0.424 0.167 0.529 0.717 0.186 0.100 0.000 0.455 0.667 0.000 0.000 0.250 0.586 0.700 0.300 0.117 0.658 f
0.000 0.480 0.680 0.200 0.000 0.300 0.360 0.360 0.180 0.000 0.075 0.240 0.940 0.460 0.000 0.000 0.020 0.820 0.360 0.000 0.000 0.200 0.880 0.520 0.225 0.730 i
0.000 0.500 0.833 0.333 0.167 0.167 1.000 1.000 1.000 0.833 0.750 1.000 1.000 1.000 1.000 0.333 1.000 1.000 1.000 1.000 0.000 0.500 0.667 1.000 0.500 0.169 .
0.000 0.533 1.000 1.000 0.533 0.000 0.444 0.917 1.000 0.778 0.000 0.000 0.500 0.944 0.389 0.000 0.056 0.458 0.278 0.000 0.600 0.400 0.200 0.000 0.000 0.348 ,
0.367 0.375 0.825 0.925 0.600 0.000 0.000 0.705 1.000 0.636 0.000 0.000 0.750 1.000 0.633 0.000 0.000 0.750 1.000 0.697 0.200 0.250 0.750 0.925 0.433 0.649 l
0.200 0.267 0.633 1.000 0.267 0.000 0.000 0.600 1.000 0.233 0.000 0.000 0.733 1.000 0.267 0.000 0.000 0.767 1.000 0.167 0.000 0.000 0.667 0.933 0.300 0.648 l
0.000 0.275 0.750 0.725 0.300 0.100 0.125 0.025 0.125 0.033 0.091 0.114 0.386 0.977 0.667 0.000 0.000 0.275 0.975 0.600 0.067 0.225 0.425 0.950 0.500 0.681 i
0.000 0.425 0.960 0.875 0.200 0.159 0.250 0.345 0.364 0.000 0.182 0.227 0.782 0.955 0.273 0.000 0.023 0.691 1.000 0.409 0.025 0.225 0.740 0.975 0.575 0.662 i
0.233 0.233 0.533 0.967 0.100 0.000 0.000 0.333 1.000 0.200 0.000 0.000 0.367 1.000 0.333 0.000 0.000 0.533 1.000 0.400 0.000 0.000 0.567 1.000 0.367 0.648 l
0.000 0.162 0.538 0.750 0.243 0.043 0.325 0.287 0.775 0.286 0.671 0.338 0.075 0.863 0.271 0.900 0.262 0.000 0.663 0.271 0.329 0.550 0.387 0.775 0.557 0.943 d
0.167 0.524 0.633 0.738 0.143 0.792 0.354 0.000 0.688 0.604 1.000 0.479 0.286 0.354 0.396 0.938 0.458 0.000 0.042 0.458 0.357 0.762 0.551 0.619 0.238 0.493 e
0.125 0.518 0.583 0.643 0.146 0.708 0.446 0.000 0.464 0.708 0.896 0.536 0.292 0.411 0.583 0.729 0.500 0.000 0.000 0.458 0.146 0.607 0.500 0.429 0.208 0.571 e
0.119 0.548 0.551 0.738 0.190 0.786 0.333 0.000 0.548 0.738 0.952 0.500 0.347 0.571 0.619 0.833 0.452 0.000 0.000 0.476 0.190 0.714 0.592 0.690 0.333 0.547 e
0.048 0.510 0.619 0.653 0.095 0.667 0.449 0.000 0.571 0.643 0.881 0.571 0.357 0.633 0.619 0.738 0.429 0.000 0.061 0.619 0.119 0.673 0.500 0.490 0.238 0.507 e
0.457 0.548 0.690 0.690 0.429 0.886 0.452 0.214 0.500 0.571 0.343 0.738 0.929 0.905 0.457 0.800 0.167 0.000 0.357 0.914 0.771 0.500 0.452 0.619 0.371 0.522 s
0.071 0.551 0.755 0.673 0.071 0.690 0.490 0.000 0.469 0.762 0.881 0.429 0.000 0.327 0.976 0.738 0.490 0.000 0.449 0.762 0.143 0.694 0.653 0.571 0.143 0.507 o
0.042 0.479 0.518 0.688 0.312 0.604 0.521 0.089 0.875 0.542 0.875 0.500 0.000 0.250 0.104 0.583 0.604 0.000 0.021 0.562 0.042 0.458 0.518 0.542 0.292 0.500 c
0.048 0.469 0.643 0.653 0.071 0.643 0.531 0.000 0.571 0.762 0.952 0.673 0.357 0.633 0.571 0.762 0.551 0.000 0.000 0.452 0.119 0.714 0.643 0.673 0.286 0.507 e
0.062 0.536 0.583 0.732 0.208 0.708 0.464 0.000 0.661 0.854 1.000 0.643 0.417 0.571 0.583 0.812 0.500 0.000 0.054 0.562 0.208 0.661 0.521 0.500 0.208 0.522 e
0.100 0.540 0.860 0.780 0.120 0.720 0.580 0.420 0.120 0.000 0.100 0.380 1.000 0.560 0.000 0.000 0.300 1.000 0.580 0.000 0.340 0.580 0.880 0.740 0.380 0.758 í
0.125 0.500 0.800 0.675 0.000 0.591 0.500 0.318 0.068 0.000 0.075 0.400 1.000 0.475 0.000 0.000 0.250 1.000 0.455 0.000 0.250 0.575 0.825 0.625 0.300 0.716 í
0.000 0.458 0.833 0.958 0.500 0.056 0.792 1.000 1.000 0.944 0.000 0.125 0.500 0.958 0.500 0.000 0.208 0.667 0.583 0.000 0.833 0.792 0.389 0.083 0.000 0.388 ,
0.111 0.556 0.875 0.778 0.389 0.444 0.889 1.000 1.000 0.944 0.000 0.095 0.571 0.905 0.429 0.333 0.611 0.750 0.278 0.000 0.944 0.722 0.250 0.000 0.000 0.403 ,
0.000 0.200 0.900 0.900 0.467 0.000 0.500 1.000 1.000 1.000 0.000 0.000 0.300 1.000 0.600 0.000 0.250 0.800 0.500 0.067 0.733 0.950 0.550 0.000 0.000 0.373 ,
0.000 0.033 0.683 0.717 0.800 0.258 0.455 0.894 0.348 0.515 0.212 0.424 0.879 0.182 0.167 0.000 0.364 0.788 0.000 0.000 0.417 0.650 0.867 0.433 0.133 0.742 f
0.222 0.556 1.000 0.778 0.333 0.667 1.000 1.000 1.000 0.778 0.750 1.000 1.000 1.000 1.000 0.556 1.000 1.000 1.000 0.889 0.111 0.556 0.889 0.778 0.333 0.174 .
0.000 0.500 1.000 0.833 0.167 0.500 1.000 1.000 1.000 0.750 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.875 0.333 0.833 0.667 0.833 0.167 0.194 .
0.258 0.615 0.142 0.592 0.283 0.067 0.523 0.117 0.108 0.000 0.000 0.592 0.550 0.092 0.000 0.000 0.577 0.167 0.462 0.000 0.183 0.546 0.075 0.623 0.300 0.676 K
0.387 0.767 0.025 0.000 0.000 0.000 0.633 0.075 0.244 0.188 0.000 0.636 0.148 0.545 0.182 0.000 0.589 0.450 0.489 0.000 0.075 0.633 0.050 0.633 0.375 0.691 k
0.464 0.679 0.232 0.589 0.125 0.018 0.839 0.071 0.554 0.250 0.031 0.688 0.000 0.500 0.250 0.036 0.696 0.000 0.518 0.250 0.464 0.750 0.179 0.411 0.482 0.571 n
0.318 0.583 0.175 0.683 0.245 0.036 0.467 0.000 0.525 0.000 0.018 0.542 0.225 0.617 0.018 0.045 0.458 0.000 0.525 0.000 0.318 0.575 0.117 0.583 0.173 0.657 H
0.511 0.944 0.489 0.000 0.000 0.000 0.929 0.000 0.000 0.000 0.000 0.911 0.000 0.000 0.033 0.000 0.879 0.000 0.000 0.535 0.356 0.767 0.367 0.467 0.900 0.649 L
0.329 0.771 0.013 0.000 0.000 0.000 0.786 0.138 0.286 0.057 0.000 0.843 0.250 0.329 0.557 0.000 0.814 0.087 0.214 0.700 0.000 0.829 0.213 0.171 0.800 0.676 h
0.400 0.762 0.000 0.000 0.000 0.038 0.775 0.312 0.338 0.100 0.013 0.825 0.125 0.087 0.762 0.062 0.800 0.025 0.025 0.825 0.087 0.600 0.475 0.562 0.325 0.794 b
0.400 0.800 0.300 0.490 0.256 0.000 0.700 0.000 0.382 0.556 0.000 0.790 0.280 0.570 0.022 0.000 0.691 0.000 0.709 0.111 0.367 0.750 0.180 0.520 0.456 0.667 R
0.360 0.690 0.264 0.490 0.250 0.000 0.718 0.000 0.236 0.700 0.000 0.770 0.245 0.590 0.300 0.000 0.718 0.000 0.036 0.791 0.390 0.740 0.355 0.410 0.420 0.658 B
0.625 0.679 0.460 0.661 0.071 0.125 0.906 0.278 0.703 0.297 0.018 0.893 0.111 0.679 0.304 0.000 0.812 0.083 0.641 0.250 0.464 0.804 0.413 0.732 0.571 0.493 n
0.500 0.756 0.367 0.500 0.322 0.000 0.778 0.000 0.020 0.949 0.000 0.869 0.061 0.333 0.384 0.000 0.818 0.020 0.000 0.000 0.400 0.800 0.322 0.067 0.000 0.766 P
0.287 0.711 0.363 0.422 0.213 0.000 0.697 0.045 0.141 0.761 0.000 0.737 0.216 0.212 0.636 0.000 0.687 0.239 0.232 0.023 0.500 0.822 0.463 0.078 0.000 0.742 p
0.340 0.820 0.290 0.530 0.180 0.000 0.730 0.000 0.170 0.750 0.000 0.736 0.000 0.036 0.891 0.000 0.750 0.000 0.190 0.630 0.410 0.760 0.290 0.540 0.090 0.681 D
0.571 0.673 0.102 0.551 0.531 0.122 0.796 0.000 0.429 0.102 0.000 0.786 0.250 0.411 0.000 0.000 0.388 0.796 0.184 0.000 0.000 0.061 0.735 0.000 0.000 0.508 v
0.400 0.722 0.211 0.600 0.363 0.000 0.500 0.300 0.322 0.000 0.000 0.081 0.747 0.071 0.000 0.125 0.078 0.389 0.000 0.000 0.663 0.544 0.100 0.000 0.000 0.701 y
0.333 0.656 0.233 0.267 0.778 0.000 0.611 0.056 0.133 0.395 0.000 0.622 0.256 0.411 0.049 0.000 0.589 0.044 0.156 0.000 0.210 0.700 0.311 0.044 0.000 0.625 F
0.364 0.625 0.155 0.583 0.409 0.000 0.617 0.118 0.250 0.000 0.000 0.235 0.653 0.152 0.000 0.000 0.050 0.700 0.000 0.000 0.009 0.350 0.718 0.258 0.000 0.331 Y
0.571 0.762 0.524 0.476 0.786 0.062 0.771 0.750 0.250 0.583 0.000 0.667 0.571 0.000 0.000 0.000 0.667 0.500 0.000 0.000 0.429 0.857 0.786 0.333 0.000 0.478 r
0.589 0.804 0.357 0.696 0.571 0.000 0.643 0.536 0.482 0.054 0.000 0.094 0.922 0.297 0.000 0.000 0.375 0.411 0.750 0.018 0.482 0.696 0.143 0.875 0.464 0.485 x
0.386 0.771 0.500 0.500 0.329 0.000 0.871 0.057 0.014 0.914 0.000 0.971 0.214 0.114 0.814 0.000 0.914 0.357 0.386 0.057 0.429 0.900 0.500 0.071 0.000 0.714 p
0.590 0.890 0.460 0.440 0.660 0.000 0.720 0.050 0.290 0.420 0.000 0.790 0.520 0.490 0.050 0.000 0.770 0.040 0.170 0.410 0.540 0.730 0.410 0.450 0.670 0.735 E
0.367 0.778 0.322 0.344 0.656 0.000 0.733 0.000 0.189 0.367 0.000 0.727 0.273 0.444 0.040 0.000 0.733 0.000 0.178 0.411 0.233 0.856 0.356 0.322 0.778 0.644 E
0.480 0.690 0.430 0.460 0.630 0.020 0.830 0.050 0.200 0.480 0.000 0.850 0.530 0.440 0.020 0.000 0.710 0.030 0.180 0.430 0.400 0.730 0.350 0.490 0.640 0.735 E
0.469 0.625 0.327 0.571 0.408 0.000 0.786 0.286 0.250 0.694 0.000 0.714 0.082 0.250 0.735 0.000 0.750 0.163 0.196 0.776 0.102 0.786 0.245 0.196 0.878 0.456 n
0.357 0.735 0.020 0.408 0.976 0.048 0.755 0.000 0.000 0.833 0.000 0.696 0.000 0.054 0.875 0.024 0.571 0.000 0.122 0.952 0.000 0.265 0.245 0.245 0.762 0.571 u
0.587 0.667 0.000 0.000 0.000 0.025 0.711 0.287 0.244 0.000 0.050 0.833 0.125 0.700 0.150 0.100 0.744 0.000 0.744 0.213 0.387 0.756 0.400 0.778 0.538 0.943 h
0.367 0.685 0.142 0.646 0.308 0.091 0.706 0.356 0.294 0.000 0.133 0.331 0.750 0.354 0.000 0.136 0.231 0.333 0.643 0.030 0.542 0.562 0.017 0.469 0.017 0.727 N
0.587 0.637 0.000 0.000 0.000 0.225 0.688 0.156 0.138 0.000 0.213 0.837 0.167 0.675 0.062 0.250 0.625 0.000 0.738 0.112 0.450 0.712 0.278 0.788 0.312 0.714 h
0.714 0.643 0.536 0.750 0.071 0.250 0.953 0.094 0.641 0.266 0.250 0.768 0.000 0.625 0.250 0.234 0.734 0.000 0.641 0.266 0.500 0.696 0.375 0.750 0.661 0.493 n
0.500 0.796 0.347 0.816 0.476 0.571 0.347 0.367 0.816 0.119 0.146 0.250 0.839 0.286 0.104 0.167 0.837 0.449 0.020 0.619 0.762 0.878 0.388 0.633 0.762 0.492 z
