0.400000,  0.775000,  0.844000,  0.250000,  0.000000,  0.000000,  0.600000,  1.000000,  0.289000,  0.000000,  0.000000,  0.575000,  0.969000,  0.300000,  0.000000,  0.000000,  0.533000,  0.972000,  0.244000,  0.000000,  0.000000,  0.600000,  0.906000,  0.375000,  0.275000,  2.210526,  2.375000,  1
0.000000,  0.093000,  0.400000,  0.611000,  0.056000,  0.259000,  0.704000,  0.400000,  0.241000,  0.056000,  0.771000,  0.729000,  0.275000,  0.458000,  0.625000,  0.759000,  0.481000,  0.000000,  0.167000,  0.833000,  0.148000,  0.574000,  0.356000,  0.519000,  0.537000,  2.062500,  2.500000,  XX
             0.778000,  0.648000,  0.289000,  0.833000,  0.611000,  0.426000,  0.759000,  0.133000,  0.537000,  0.722000,  0.167000,  0.750000,  0.475000,  0.625000,  0.333000,  0.148000,  0.481000,  0.933000,  0.907000,  0.241000,  0.648000,  0.667000,  0.422000,  0.222000,  0.000000,  2.062500,  2.222222,  ע
0.667000,  0.542000,  0.554000,  0.500000,  0.083000,  0.583000,  0.708000,  0.714000,  0.917000,  0.500000,  0.000000,  0.000000,  0.000000,  0.521000,  0.979000,  0.000000,  0.000000,  0.000000,  0.583000,  0.938000,  0.000000,  0.000000,  0.000000,  0.646000,  0.562000,  1.875000,  2.000000,  ר
0.778000,  0.611000,  0.407000,  0.759000,  0.519000,  0.407000,  0.796000,  0.204000,  0.611000,  0.611000,  0.104000,  0.792000,  0.417000,  0.688000,  0.208000,  0.074000,  0.389000,  0.796000,  0.870000,  0.130000,  0.630000,  0.648000,  0.463000,  0.185000,  0.000000,  2.025000,  2.222222,  ע
0.688000,  0.600000,  0.583000,  0.750000,  0.542000,  0.548000,  0.629000,  0.714000,  0.829000,  0.786000,  0.000000,  0.000000,  0.042000,  0.800000,  0.312000,  0.000000,  0.000000,  0.119000,  0.943000,  0.381000,  0.000000,  0.000000,  0.021000,  0.750000,  0.354000,  1.941177,  1.888889,  ד
0.094000,  0.781000,  0.725000,  0.562000,  0.219000,  0.071000,  0.571000,  0.629000,  0.857000,  0.607000,  0.000000,  0.000000,  0.075000,  0.812000,  0.375000,  0.179000,  0.214000,  0.286000,  0.857000,  0.643000,  0.750000,  0.812000,  0.900000,  0.906000,  0.750000,  2.250000,  1.888889,  נ
0.870000,  0.222000,  0.333000,  0.741000,  0.389000,  0.611000,  0.852000,  0.593000,  0.833000,  0.352000,  0.833000,  0.574000,  0.870000,  0.852000,  0.111000,  0.926000,  0.741000,  0.167000,  0.778000,  0.667000,  0.296000,  0.630000,  0.556000,  0.315000,  0.130000,  2.048780,  2.277778,  אַ
0.000000,  0.250000,  0.583000,  0.750000,  0.833000,  0.222000,  0.833000,  0.667000,  0.500000,  0.778000,  0.333000,  1.000000,  1.000000,  0.875000,  0.417000,  0.333000,  1.000000,  1.000000,  0.500000,  0.000000,  0.833000,  0.875000,  0.500000,  0.125000,  0.000000,  2.035714,  0.777778,  ,
0.281000,  0.800000,  0.625000,  0.350000,  0.000000,  0.250000,  0.686000,  0.821000,  0.771000,  0.036000,  0.000000,  0.000000,  0.250000,  0.775000,  0.031000,  0.143000,  0.200000,  0.536000,  0.829000,  0.571000,  0.906000,  0.925000,  0.469000,  0.350000,  0.906000,  2.205882,  1.888889,  ג
0.704000,  0.574000,  0.333000,  0.796000,  0.519000,  0.444000,  0.759000,  0.222000,  0.519000,  0.759000,  0.083000,  0.729000,  0.425000,  0.521000,  0.375000,  0.056000,  0.352000,  0.822000,  0.852000,  0.296000,  0.630000,  0.685000,  0.489000,  0.296000,  0.019000,  2.062500,  2.222222,  ע
0.792000,  0.781000,  0.625000,  0.562000,  0.458000,  0.381000,  0.679000,  0.714000,  0.786000,  1.000000,  0.000000,  0.000000,  0.000000,  0.594000,  0.833000,  0.000000,  0.000000,  0.000000,  0.571000,  0.905000,  0.000000,  0.000000,  0.000000,  0.531000,  0.833000,  2.426471,  1.888889,  ו
0.656000,  0.750000,  0.531000,  0.438000,  0.000000,  0.214000,  0.429000,  0.750000,  0.929000,  0.643000,  0.000000,  0.000000,  0.188000,  0.938000,  0.656000,  0.000000,  0.000000,  0.107000,  0.821000,  0.286000,  0.000000,  0.000000,  0.188000,  0.844000,  0.250000,  2.294118,  1.888889,  ו
0.722000,  0.833000,  0.778000,  0.750000,  0.528000,  0.083000,  0.278000,  0.704000,  0.917000,  0.444000,  0.000000,  0.306000,  1.000000,  0.722000,  0.000000,  0.000000,  0.389000,  1.000000,  0.806000,  0.056000,  0.000000,  0.389000,  1.000000,  0.694000,  0.028000,  2.451220,  2.277778,  ן
0.750000,  0.688000,  0.725000,  0.604000,  0.175000,  0.486000,  0.714000,  0.714000,  0.786000,  0.657000,  0.000000,  0.000000,  0.000000,  0.208000,  0.900000,  0.114000,  0.310000,  0.229000,  0.500000,  0.686000,  0.800000,  0.938000,  0.975000,  0.875000,  0.325000,  1.985294,  1.888889,  כ
0.800000,  0.533000,  0.450000,  0.400000,  0.150000,  1.000000,  1.000000,  0.850000,  0.667000,  0.750000,  0.375000,  0.500000,  0.708000,  0.944000,  0.792000,  0.000000,  0.000000,  0.100000,  0.733000,  0.750000,  0.000000,  0.133000,  0.750000,  0.867000,  0.400000,  2.045455,  1.222222,  י
0.750000,  0.650000,  0.400000,  0.350000,  0.050000,  0.850000,  1.000000,  1.000000,  0.900000,  0.400000,  0.375000,  0.625000,  0.500000,  0.875000,  0.917000,  0.000000,  0.000000,  0.133000,  0.800000,  0.550000,  0.000000,  0.150000,  0.667000,  0.800000,  0.250000,  1.977273,  1.222222,  י
0.640000,  0.500000,  0.000000,  0.000000,  0.000000,  0.620000,  0.580000,  0.383000,  0.400000,  0.380000,  0.480000,  0.680000,  0.683000,  0.740000,  0.960000,  0.000000,  0.000000,  0.183000,  0.480000,  0.540000,  0.000000,  0.220000,  0.750000,  0.100000,  0.000000,  2.282609,  2.555556,  ל
0.281000,  0.850000,  0.750000,  0.400000,  0.062000,  0.071000,  0.514000,  0.679000,  0.771000,  0.107000,  0.000000,  0.000000,  0.031000,  0.650000,  0.125000,  0.071000,  0.314000,  0.607000,  0.914000,  0.714000,  0.656000,  0.825000,  0.531000,  0.175000,  0.719000,  2.205882,  1.888889,  ג
0.694000,  0.833000,  0.704000,  0.556000,  0.306000,  0.222000,  0.389000,  0.741000,  0.889000,  0.583000,  0.000000,  0.225000,  0.933000,  0.775000,  0.025000,  0.000000,  0.222000,  0.963000,  0.722000,  0.000000,  0.000000,  0.250000,  0.963000,  0.694000,  0.056000,  2.464286,  2.333333,  ן
0.750000,  0.905000,  0.750000,  0.619000,  0.357000,  0.344000,  0.625000,  0.719000,  1.000000,  0.656000,  0.000000,  0.000000,  0.143000,  0.857000,  0.607000,  0.000000,  0.000000,  0.062000,  0.750000,  0.688000,  0.000000,  0.000000,  0.071000,  0.762000,  0.679000,  2.363636,  1.833333,  ו
0.396000,  0.600000,  0.604000,  0.550000,  0.229000,  0.381000,  0.743000,  0.714000,  0.714000,  0.786000,  0.604000,  0.800000,  0.271000,  0.000000,  0.604000,  0.500000,  0.543000,  0.286000,  0.171000,  0.619000,  0.750000,  0.950000,  0.958000,  0.950000,  0.521000,  1.941177,  1.888889,  פֿ
0.500000,  0.675000,  0.542000,  0.575000,  0.333000,  0.562000,  0.850000,  0.583000,  0.575000,  0.708000,  0.786000,  0.943000,  0.548000,  0.714000,  0.619000,  0.625000,  0.600000,  0.438000,  0.425000,  0.625000,  0.750000,  0.900000,  0.854000,  0.850000,  0.417000,  1.971429,  1.944444,  פּ
0.704000,  0.407000,  0.278000,  0.796000,  0.481000,  0.517000,  0.950000,  0.667000,  0.800000,  0.467000,  0.796000,  0.593000,  0.704000,  0.889000,  0.222000,  0.750000,  0.850000,  0.267000,  0.550000,  0.750000,  0.037000,  0.185000,  0.833000,  0.481000,  0.074000,  2.093023,  2.388889,  אָ
0.833000,  0.775000,  0.792000,  0.825000,  0.562000,  0.333000,  0.514000,  0.452000,  0.686000,  0.905000,  0.000000,  0.000000,  0.000000,  0.025000,  0.812000,  0.000000,  0.000000,  0.000000,  0.057000,  0.762000,  0.000000,  0.000000,  0.000000,  0.275000,  0.792000,  1.941177,  1.888889,  ר
0.815000,  0.333000,  0.278000,  0.611000,  0.426000,  0.574000,  0.907000,  0.630000,  0.778000,  0.500000,  0.854000,  0.583000,  0.917000,  0.854000,  0.083000,  0.852000,  0.722000,  0.204000,  0.796000,  0.537000,  0.370000,  0.685000,  0.500000,  0.315000,  0.259000,  2.025000,  2.222222,  אַ
0.972000,  0.852000,  0.778000,  0.778000,  0.556000,  0.194000,  0.222000,  0.639000,  0.889000,  0.556000,  0.000000,  0.208000,  0.812000,  0.500000,  0.000000,  0.000000,  0.370000,  0.917000,  0.630000,  0.083000,  0.000000,  0.407000,  0.917000,  0.593000,  0.028000,  2.475000,  2.222222,  ן
0.685000,  0.537000,  0.426000,  0.815000,  0.537000,  0.444000,  0.778000,  0.259000,  0.630000,  0.630000,  0.125000,  0.812000,  0.354000,  0.688000,  0.229000,  0.056000,  0.370000,  0.759000,  0.852000,  0.130000,  0.667000,  0.704000,  0.500000,  0.222000,  0.000000,  2.025000,  2.222222,  ע
0.214000,  0.857000,  0.800000,  0.679000,  0.286000,  0.062000,  0.406000,  0.650000,  0.938000,  0.594000,  0.000000,  0.000000,  0.143000,  0.929000,  0.250000,  0.281000,  0.312000,  0.400000,  0.938000,  0.625000,  0.893000,  0.821000,  0.943000,  1.000000,  0.643000,  2.227273,  1.833333,  נ
0.741000,  0.500000,  0.352000,  0.778000,  0.519000,  0.407000,  0.778000,  0.259000,  0.593000,  0.593000,  0.104000,  0.792000,  0.396000,  0.667000,  0.229000,  0.037000,  0.370000,  0.778000,  0.852000,  0.111000,  0.648000,  0.722000,  0.500000,  0.222000,  0.000000,  2.025000,  2.222222,  ע
0.643000,  0.857000,  0.571000,  0.619000,  0.286000,  0.406000,  0.750000,  0.938000,  0.750000,  0.531000,  0.000000,  0.571000,  1.000000,  0.571000,  0.000000,  0.000000,  0.625000,  0.969000,  0.750000,  0.062000,  0.000000,  0.667000,  0.857000,  0.571000,  0.107000,  2.363636,  1.833333,  ז
0.740000,  0.220000,  0.000000,  0.000000,  0.000000,  0.840000,  0.540000,  0.500000,  0.420000,  0.340000,  0.467000,  0.578000,  0.622000,  0.689000,  0.822000,  0.000000,  0.020000,  0.220000,  0.480000,  0.480000,  0.000000,  0.480000,  0.480000,  0.040000,  0.000000,  2.300000,  2.500000,  ל
0.800000,  0.333000,  0.400000,  0.267000,  0.050000,  0.900000,  1.000000,  1.000000,  0.800000,  0.500000,  0.542000,  0.556000,  0.708000,  1.000000,  0.875000,  0.000000,  0.000000,  0.200000,  0.733000,  0.600000,  0.000000,  0.000000,  0.650000,  0.733000,  0.250000,  2.045455,  1.222222,  י
0.850000,  0.667000,  0.400000,  0.400000,  0.150000,  0.650000,  0.733000,  1.000000,  1.000000,  0.700000,  0.292000,  0.500000,  0.458000,  0.667000,  1.000000,  0.000000,  0.000000,  0.050000,  0.600000,  0.850000,  0.000000,  0.000000,  0.500000,  0.800000,  0.350000,  2.045455,  1.222222,  י
0.833000,  0.500000,  0.238000,  0.738000,  0.452000,  0.667000,  0.548000,  0.643000,  0.476000,  0.667000,  0.667000,  0.167000,  0.024000,  0.024000,  0.619000,  0.524000,  0.500000,  0.310000,  0.357000,  0.643000,  0.381000,  0.857000,  0.905000,  0.952000,  0.405000,  1.741935,  1.722222,  ט
0.000000,  0.000000,  0.500000,  0.889000,  0.500000,  0.500000,  0.667000,  0.875000,  0.917000,  0.625000,  1.000000,  1.000000,  1.000000,  0.889000,  0.333000,  0.375000,  0.667000,  0.875000,  1.000000,  0.625000,  0.000000,  0.000000,  0.500000,  0.778000,  0.167000,  2.076923,  0.722222,.
0.854000,  0.650000,  0.604000,  0.600000,  0.292000,  0.738000,  0.686000,  0.690000,  0.686000,  0.690000,  0.625000,  0.100000,  0.000000,  0.000000,  0.542000,  0.762000,  0.457000,  0.167000,  0.314000,  0.595000,  0.271000,  0.775000,  0.875000,  0.825000,  0.354000,  1.941177,  1.888889,  ס
0.741000,  0.537000,  0.333000,  0.796000,  0.574000,  0.463000,  0.722000,  0.178000,  0.500000,  0.759000,  0.125000,  0.750000,  0.350000,  0.542000,  0.354000,  0.074000,  0.389000,  0.822000,  0.852000,  0.278000,  0.704000,  0.722000,  0.467000,  0.278000,  0.000000,  2.062500,  2.222222,  ע
0.810000,  0.667000,  0.800000,  0.738000,  0.286000,  0.381000,  0.571000,  0.543000,  0.786000,  0.571000,  0.000000,  0.000000,  0.000000,  0.479000,  0.500000,  0.262000,  0.286000,  0.314000,  0.619000,  0.595000,  0.833000,  0.976000,  0.943000,  0.952000,  0.810000,  1.828125,  1.777778,  ב
0.775000,  0.708000,  0.750000,  0.688000,  0.325000,  0.371000,  0.548000,  0.686000,  0.714000,  0.914000,  0.000000,  0.000000,  0.000000,  0.104000,  0.875000,  0.000000,  0.000000,  0.000000,  0.214000,  0.971000,  0.000000,  0.000000,  0.000000,  0.312000,  0.850000,  1.985294,  1.888889,  ר
0.722000,  0.407000,  0.241000,  0.704000,  0.426000,  0.550000,  0.917000,  0.667000,  0.817000,  0.417000,  0.796000,  0.611000,  0.722000,  0.870000,  0.222000,  0.750000,  0.867000,  0.267000,  0.567000,  0.750000,  0.037000,  0.185000,  0.815000,  0.519000,  0.074000,  2.093023,  2.388889,  אָ
0.729000,  0.500000,  0.179000,  0.500000,  0.312000,  0.690000,  0.857000,  0.531000,  0.738000,  0.833000,  0.562000,  0.333000,  0.143000,  0.021000,  0.729000,  0.524000,  0.595000,  0.143000,  0.214000,  0.690000,  0.292000,  0.938000,  0.929000,  0.979000,  0.438000,  1.808823,  1.888889,  ט
0.759000,  0.444000,  0.178000,  0.722000,  0.444000,  0.481000,  0.648000,  0.156000,  0.556000,  0.704000,  0.208000,  0.729000,  0.300000,  0.562000,  0.229000,  0.056000,  0.426000,  0.889000,  0.870000,  0.130000,  0.704000,  0.722000,  0.444000,  0.259000,  0.019000,  2.062500,  2.222222,  ע
0.812000,  0.800000,  0.708000,  0.700000,  0.375000,  0.405000,  0.571000,  0.500000,  0.657000,  0.857000,  0.000000,  0.000000,  0.000000,  0.175000,  0.771000,  0.000000,  0.000000,  0.000000,  0.314000,  0.786000,  0.000000,  0.000000,  0.000000,  0.350000,  0.521000,  1.941177,  1.888889,  ר
0.759000,  0.519000,  0.370000,  0.741000,  0.407000,  0.463000,  0.759000,  0.241000,  0.630000,  0.537000,  0.146000,  0.750000,  0.375000,  0.583000,  0.146000,  0.074000,  0.389000,  0.815000,  0.704000,  0.000000,  0.630000,  0.685000,  0.500000,  0.185000,  0.000000,  2.025000,  2.222222,  ע
0.750000,  0.667000,  0.450000,  0.200000,  0.000000,  0.900000,  1.000000,  1.000000,  0.867000,  0.650000,  0.500000,  0.667000,  0.708000,  0.889000,  0.917000,  0.000000,  0.000000,  0.100000,  0.600000,  0.650000,  0.000000,  0.000000,  0.600000,  1.000000,  0.500000,  2.045455,  1.222222,  י
0.900000,  0.467000,  0.450000,  0.400000,  0.100000,  1.000000,  1.000000,  1.000000,  0.867000,  0.600000,  0.375000,  0.500000,  0.625000,  0.722000,  0.792000,  0.000000,  0.000000,  0.150000,  0.800000,  0.600000,  0.000000,  0.067000,  0.750000,  0.533000,  0.150000,  2.045455,  1.222222,  י
0.750000,  0.857000,  0.679000,  0.381000,  0.393000,  0.375000,  0.708000,  1.000000,  0.708000,  0.375000,  0.036000,  0.524000,  1.000000,  0.333000,  0.000000,  0.031000,  0.625000,  1.000000,  0.625000,  0.094000,  0.036000,  0.619000,  0.893000,  0.571000,  0.107000,  2.363636,  1.833333,  ז
0.771000,  0.521000,  0.146000,  0.583000,  0.375000,  0.738000,  0.762000,  0.714000,  0.762000,  0.929000,  0.542000,  0.458000,  0.188000,  0.000000,  0.583000,  0.548000,  0.595000,  0.190000,  0.190000,  0.762000,  0.438000,  0.958000,  0.979000,  0.979000,  0.646000,  1.852941,  1.888889,  ט
0.562000,  0.675000,  0.583000,  0.450000,  0.167000,  0.479000,  0.775000,  0.688000,  0.850000,  0.604000,  0.000000,  0.000000,  0.000000,  0.171000,  0.833000,  0.125000,  0.300000,  0.271000,  0.500000,  0.729000,  0.792000,  0.925000,  0.875000,  0.875000,  0.396000,  1.971429,  1.944444,  כ
0.648000,  0.463000,  0.286000,  0.741000,  0.519000,  0.370000,  0.963000,  0.667000,  0.778000,  0.407000,  0.667000,  0.630000,  0.730000,  0.870000,  0.148000,  0.648000,  0.944000,  0.254000,  0.574000,  0.667000,  0.185000,  0.667000,  0.635000,  0.426000,  0.148000,  2.012195,  2.277778,  אַ
0.792000,  0.700000,  0.688000,  0.650000,  0.250000,  0.500000,  0.657000,  0.690000,  0.686000,  0.905000,  0.000000,  0.000000,  0.000000,  0.200000,  0.917000,  0.000000,  0.000000,  0.000000,  0.200000,  0.905000,  0.000000,  0.000000,  0.000000,  0.200000,  0.771000,  1.941177,  1.888889,  ר
0.625000,  0.583000,  0.500000,  0.500000,  0.146000,  0.354000,  0.604000,  0.575000,  0.792000,  0.500000,  0.000000,  0.000000,  0.000000,  0.333000,  0.500000,  0.208000,  0.375000,  0.350000,  0.562000,  0.542000,  0.771000,  0.917000,  0.875000,  0.896000,  0.729000,  1.928571,  1.944444,  ב
0.796000,  0.667000,  0.389000,  0.867000,  0.704000,  0.438000,  0.700000,  0.167000,  0.375000,  0.646000,  0.074000,  0.689000,  0.481000,  0.511000,  0.352000,  0.083000,  0.275000,  0.750000,  0.800000,  0.292000,  0.593000,  0.689000,  0.481000,  0.222000,  0.000000,  2.076923,  2.166667,  ע
0.469000,  0.750000,  0.531000,  0.325000,  0.000000,  0.179000,  0.571000,  0.786000,  0.657000,  0.000000,  0.000000,  0.000000,  0.250000,  0.750000,  0.031000,  0.107000,  0.229000,  0.607000,  0.943000,  0.571000,  0.812000,  0.825000,  0.500000,  0.450000,  0.875000,  2.205882,  1.888889,  ג
             
0.708000,  0.521000,  0.214000,  0.646000,  0.396000,  0.595000,  0.786000,  0.551000,  0.619000,  0.857000,  0.521000,  0.458000,  0.089000,  0.000000,  0.729000,  0.310000,  0.667000,  0.224000,  0.238000,  0.667000,  0.250000,  0.896000,  0.839000,  0.896000,  0.396000,  1.808823,  1.700000,  ט
0.720000,  0.580000,  0.000000,  0.000000,  0.000000,  0.720000,  0.580000,  0.350000,  0.400000,  0.300000,  0.418000,  0.600000,  0.576000,  0.636000,  0.909000,  0.000000,  0.020000,  0.283000,  0.520000,  0.420000,  0.000000,  0.360000,  0.650000,  0.040000,  0.000000,  2.297873,  2.350000,  ל
0.889000,  0.685000,  0.519000,  0.870000,  0.500000,  0.500000,  0.741000,  0.204000,  0.648000,  0.537000,  0.167000,  0.771000,  0.417000,  0.667000,  0.125000,  0.167000,  0.500000,  0.889000,  0.778000,  0.037000,  0.648000,  0.704000,  0.481000,  0.148000,  0.000000,  2.025000,  2.000000,  ע
0.625000,  1.000000,  0.719000,  0.667000,  0.469000,  0.250000,  0.667000,  0.643000,  0.905000,  0.929000,  0.000000,  0.000000,  0.000000,  0.625000,  0.719000,  0.000000,  0.000000,  0.000000,  0.667000,  0.893000,  0.000000,  0.000000,  0.000000,  0.583000,  0.812000,  2.382353,  1.700000,  ו
0.667000,  0.875000,  0.625000,  0.594000,  0.333000,  0.238000,  0.643000,  0.714000,  0.929000,  0.762000,  0.000000,  0.000000,  0.000000,  0.531000,  0.625000,  0.000000,  0.000000,  0.000000,  0.500000,  0.952000,  0.000000,  0.000000,  0.000000,  0.500000,  0.750000,  2.426471,  1.700000,  ו
0.708000,  0.562000,  0.625000,  0.562000,  0.250000,  0.396000,  0.646000,  0.575000,  0.708000,  0.729000,  0.000000,  0.000000,  0.000000,  0.167000,  0.810000,  0.000000,  0.000000,  0.000000,  0.167000,  0.771000,  0.000000,  0.000000,  0.000000,  0.208000,  0.604000,  1.928571,  1.750000,  ר
0.667000,  0.500000,  0.222000,  0.667000,  0.426000,  0.426000,  0.741000,  0.133000,  0.481000,  0.704000,  0.083000,  0.729000,  0.350000,  0.438000,  0.229000,  0.037000,  0.333000,  0.800000,  0.833000,  0.167000,  0.630000,  0.722000,  0.578000,  0.296000,  0.000000,  2.062500,  2.000000,  ע
0.667000,  0.548000,  0.619000,  0.714000,  0.452000,  0.479000,  0.604000,  0.625000,  0.896000,  0.604000,  0.000000,  0.000000,  0.048000,  0.690000,  0.071000,  0.000000,  0.000000,  0.083000,  0.812000,  0.188000,  0.000000,  0.000000,  0.024000,  0.738000,  0.214000,  1.818182,  1.650000,  ד
0.667000,  0.806000,  0.704000,  0.611000,  0.500000,  0.194000,  0.333000,  0.630000,  0.917000,  0.472000,  0.000000,  0.225000,  0.900000,  0.700000,  0.000000,  0.000000,  0.250000,  0.926000,  0.722000,  0.028000,  0.000000,  0.250000,  0.889000,  0.583000,  0.028000,  2.464286,  2.100000,  ן
0.875000,  0.812000,  0.583000,  0.500000,  0.250000,  0.429000,  0.679000,  0.714000,  0.929000,  0.667000,  0.000000,  0.000000,  0.000000,  0.750000,  0.667000,  0.000000,  0.000000,  0.000000,  0.750000,  0.619000,  0.000000,  0.000000,  0.000000,  0.750000,  0.583000,  2.426471,  1.700000,  ו
0.825000,  0.700000,  0.625000,  0.600000,  0.300000,  0.771000,  0.771000,  0.690000,  0.686000,  0.714000,  0.900000,  0.750000,  0.271000,  0.000000,  0.600000,  0.600000,  0.514000,  0.357000,  0.314000,  0.514000,  0.775000,  0.825000,  0.833000,  0.875000,  0.425000,  2.029412,  1.700000,  פֿ
0.708000,  0.771000,  0.725000,  0.667000,  0.375000,  0.429000,  0.714000,  0.686000,  0.786000,  0.833000,  0.000000,  0.000000,  0.000000,  0.167000,  0.792000,  0.000000,  0.000000,  0.000000,  0.167000,  0.762000,  0.000000,  0.000000,  0.000000,  0.292000,  0.667000,  1.897059,  1.700000,  ר
0.778000,  0.574000,  0.333000,  0.796000,  0.593000,  0.444000,  0.778000,  0.200000,  0.519000,  0.741000,  0.125000,  0.792000,  0.400000,  0.500000,  0.354000,  0.037000,  0.389000,  0.822000,  0.852000,  0.278000,  0.685000,  0.722000,  0.489000,  0.278000,  0.000000,  2.062500,  2.000000,  ע
0.562000,  0.750000,  0.562000,  0.375000,  0.000000,  0.286000,  0.571000,  0.750000,  0.800000,  0.000000,  0.000000,  0.000000,  0.250000,  0.775000,  0.000000,  0.214000,  0.286000,  0.536000,  0.829000,  0.393000,  0.906000,  0.900000,  0.375000,  0.375000,  0.688000,  2.205882,  1.700000,  ג
0.333000,  0.875000,  0.583000,  0.458000,  0.208000,  0.321000,  0.893000,  0.893000,  0.893000,  0.893000,  0.000000,  0.083000,  0.125000,  0.583000,  0.917000,  0.000000,  0.000000,  0.286000,  0.750000,  0.464000,  0.250000,  0.000000,  0.000000,  0.000000,  0.000000,  2.142857,  1.400000,  XX
